order_id,order_date,ship_mode,segment,region,category,sales,quantity,profit
CA-2017-121083,2017-07-09,Standard Class,Consumer,East,Technology,257.98,2,74.8142
CA-2017-121083,2017-07-09,Standard Class,Consumer,East,Office Supplies,119.04,6,48.8064
CA-2017-121125,2017-05-30,Standard Class,Home Office,West,Technology,156.792,1,17.6391
CA-2017-121125,2017-05-30,Standard Class,Home Office,West,Technology,35.36,2,-3.094
CA-2017-121125,2017-05-30,Standard Class,Home Office,West,Furniture,13.592,1,-0.3398
CA-2017-121160,2017-11-04,Same Day,Home Office,Central,Office Supplies,7.536,6,-13.188
CA-2017-121160,2017-11-04,Same Day,Home Office,Central,Office Supplies,1.408,2,-2.3232
CA-2017-121160,2017-11-04,Same Day,Home Office,Central,Office Supplies,4.144,4,-6.4232
CA-2017-121160,2017-11-04,Same Day,Home Office,Central,Office Supplies,52.752,3,-12.5286
CA-2017-121195,2017-12-24,First Class,Consumer,Central,Office Supplies,264.32,2,19.824
CA-2017-121216,2017-12-23,Second Class,Consumer,Central,Office Supplies,28.672,8,10.3936
CA-2017-121216,2017-12-23,Second Class,Consumer,Central,Office Supplies,29.312,8,-74.7456
CA-2017-121258,2017-02-26,Standard Class,Consumer,West,Furniture,91.96,2,15.6332
CA-2017-121258,2017-02-26,Standard Class,Consumer,West,Technology,258.576,2,19.3932
CA-2017-121258,2017-02-26,Standard Class,Consumer,West,Office Supplies,29.6,4,13.32
CA-2017-121293,2017-07-25,Second Class,Consumer,East,Furniture,20.096,4,3.0144
CA-2017-121293,2017-07-25,Second Class,Consumer,East,Office Supplies,37.752,3,4.24709999999999
CA-2017-121293,2017-07-25,Second Class,Consumer,East,Furniture,138.588,1,-34.647
CA-2017-121293,2017-07-25,Second Class,Consumer,East,Office Supplies,259.92,5,-25.992
CA-2017-121293,2017-07-25,Second Class,Consumer,East,Office Supplies,20.736,4,7.2576
CA-2017-121300,2017-09-29,Same Day,Home Office,East,Furniture,63.686,1,-15.4666
CA-2017-121300,2017-09-29,Same Day,Home Office,East,Technology,239.976,3,65.9934
CA-2017-121300,2017-09-29,Same Day,Home Office,East,Furniture,344.22,2,-189.321
CA-2017-121300,2017-09-29,Same Day,Home Office,East,Office Supplies,15.552,3,5.4432
CA-2017-121300,2017-09-29,Same Day,Home Office,East,Furniture,21.248,4,7.4368
CA-2017-121300,2017-09-29,Same Day,Home Office,East,Office Supplies,8.448,2,2.64
CA-2017-121314,2017-09-23,First Class,Consumer,South,Office Supplies,251.64,3,88.074
CA-2017-121398,2017-12-25,Standard Class,Corporate,West,Office Supplies,153.552,3,51.8238
CA-2017-121398,2017-12-25,Standard Class,Corporate,West,Office Supplies,270.62,2,2.70620000000002
CA-2017-121412,2017-09-23,Standard Class,Corporate,West,Furniture,29.328,3,3.666
CA-2017-121419,2017-04-02,First Class,Home Office,South,Furniture,411.8,2,70.006
CA-2017-121419,2017-04-02,First Class,Home Office,South,Technology,360,4,129.6
CA-2017-121468,2017-11-19,First Class,Consumer,West,Technology,31.968,4,2.3976
CA-2017-121489,2017-08-21,Second Class,Corporate,West,Furniture,388.704,6,38.8704
CA-2017-121489,2017-08-21,Second Class,Corporate,West,Office Supplies,572.58,6,34.3548
CA-2017-121489,2017-08-21,Second Class,Corporate,West,Technology,33.18,2,11.613
CA-2017-121503,2017-07-03,Second Class,Corporate,Central,Office Supplies,273.896,7,92.4399
CA-2017-121503,2017-07-03,Second Class,Corporate,Central,Technology,597.132,3,49.761
CA-2017-121538,2017-11-28,First Class,Consumer,West,Office Supplies,88.768,2,31.0688
CA-2017-121559,2017-06-01,Second Class,Corporate,Central,Furniture,1925.88,6,539.2464
CA-2017-121559,2017-06-01,Second Class,Corporate,Central,Office Supplies,2405.2,8,793.716
CA-2017-121559,2017-06-01,Second Class,Corporate,Central,Technology,83.97,3,15.9543
CA-2017-121559,2017-06-01,Second Class,Corporate,Central,Technology,39.89,1,14.7593
CA-2017-121559,2017-06-01,Second Class,Corporate,Central,Office Supplies,17.38,2,8.69
CA-2017-121580,2017-05-29,Standard Class,Consumer,Central,Office Supplies,43.41,1,19.9686
CA-2017-121580,2017-05-29,Standard Class,Consumer,Central,Furniture,6.24,3,2.6208
CA-2017-121580,2017-05-29,Standard Class,Consumer,Central,Office Supplies,465.16,2,120.9416
CA-2017-121580,2017-05-29,Standard Class,Consumer,Central,Office Supplies,7.98,1,3.99
CA-2017-121615,2017-11-03,Standard Class,Consumer,Central,Office Supplies,8.56,2,3.852
CA-2017-121615,2017-11-03,Standard Class,Consumer,Central,Office Supplies,52.4,5,14.148
CA-2017-121615,2017-11-03,Standard Class,Consumer,Central,Office Supplies,14.94,3,6.8724
CA-2017-121643,2017-05-18,First Class,Consumer,West,Technology,344.704,2,38.7792
CA-2017-121678,2017-11-16,Second Class,Corporate,East,Office Supplies,1.824,1,-1.3984
CA-2017-121706,2017-02-26,Standard Class,Consumer,West,Office Supplies,356.79,7,99.9012
CA-2017-121741,2017-12-26,Same Day,Corporate,Central,Office Supplies,750.68,2,37.534
CA-2017-121790,2017-01-30,Standard Class,Consumer,Central,Furniture,69.375,1,-47.175
CA-2017-121790,2017-01-30,Standard Class,Consumer,Central,Office Supplies,31.68,4,2.772
CA-2017-121790,2017-01-30,Standard Class,Consumer,Central,Technology,2003.168,4,250.396
CA-2017-121790,2017-01-30,Standard Class,Consumer,Central,Office Supplies,9.344,2,3.1536
CA-2017-121804,2017-03-03,Standard Class,Consumer,South,Office Supplies,72.8,5,19.656
CA-2017-121818,2017-11-20,First Class,Consumer,South,Office Supplies,23.968,7,2.6964
CA-2017-121818,2017-11-20,First Class,Consumer,South,Office Supplies,28.728,3,1.7955
CA-2017-121839,2017-09-24,Standard Class,Home Office,East,Technology,1169.694,3,-253.4337
CA-2017-121853,2017-09-23,Standard Class,Consumer,West,Office Supplies,211.04,8,97.0784
CA-2017-121853,2017-09-23,Standard Class,Consumer,West,Furniture,594.816,2,59.4816
CA-2017-121853,2017-09-23,Standard Class,Consumer,West,Office Supplies,72.96,3,23.712
CA-2017-121888,2017-09-15,Second Class,Consumer,East,Technology,39.99,1,11.5971
CA-2017-121888,2017-09-15,Second Class,Consumer,East,Office Supplies,16.28,2,6.512
CA-2017-121888,2017-09-15,Second Class,Consumer,East,Furniture,782.94,3,203.5644
CA-2017-121888,2017-09-15,Second Class,Consumer,East,Office Supplies,242.48,7,116.3904
CA-2017-121909,2017-07-31,Standard Class,Corporate,East,Office Supplies,54.816,3,17.8152
CA-2017-122007,2017-03-18,Second Class,Corporate,West,Office Supplies,90.86,7,26.3494
CA-2017-122028,2017-08-18,Standard Class,Consumer,East,Office Supplies,10.782,3,-7.9068
CA-2017-122035,2017-07-20,Standard Class,Corporate,Central,Office Supplies,14.62,2,6.8714
CA-2017-122035,2017-07-20,Standard Class,Corporate,Central,Office Supplies,416.32,2,112.4064
CA-2017-122035,2017-07-20,Standard Class,Corporate,Central,Office Supplies,43,5,20.21
CA-2017-122035,2017-07-20,Standard Class,Corporate,Central,Furniture,182.94,3,27.441
CA-2017-122035,2017-07-20,Standard Class,Corporate,Central,Office Supplies,60.83,7,30.415
CA-2017-122035,2017-07-20,Standard Class,Corporate,Central,Technology,389.97,3,132.5898
CA-2017-122056,2017-06-13,Standard Class,Consumer,South,Office Supplies,181.86,7,50.9208
CA-2017-122077,2017-05-19,Standard Class,Consumer,Central,Technology,95.992,1,9.5992
CA-2017-122077,2017-05-19,Standard Class,Consumer,Central,Office Supplies,13.216,4,4.2952
CA-2017-122105,2017-06-24,Standard Class,Consumer,West,Office Supplies,95.92,8,25.8984
CA-2017-122112,2017-09-25,Standard Class,Corporate,East,Office Supplies,24.448,4,8.8624
CA-2017-122154,2017-04-09,First Class,Consumer,South,Office Supplies,15.12,3,4.914
CA-2017-122154,2017-04-09,First Class,Consumer,South,Office Supplies,17.43,1,-13.363
CA-2017-122154,2017-04-09,First Class,Consumer,South,Office Supplies,251.64,3,88.074
CA-2017-122175,2017-05-12,Second Class,Consumer,East,Furniture,42.85,5,15.426
CA-2017-122175,2017-05-12,Second Class,Consumer,East,Office Supplies,6.16,2,2.9568
CA-2017-122175,2017-05-12,Second Class,Consumer,East,Office Supplies,17,2,4.42
CA-2017-122175,2017-05-12,Second Class,Consumer,East,Technology,87.4,5,34.96
CA-2017-122196,2017-09-22,First Class,Consumer,East,Technology,391.98,2,113.6742
CA-2017-122280,2017-09-10,Same Day,Consumer,East,Office Supplies,18.76,2,9.0048
CA-2017-122308,2017-03-24,Standard Class,Consumer,East,Furniture,271.764,2,60.392
CA-2017-122364,2017-09-24,Standard Class,Corporate,West,Technology,859.2,3,75.1800000000001
CA-2017-122364,2017-09-24,Standard Class,Corporate,West,Technology,506.28,3,177.198
CA-2017-122490,2017-11-13,Standard Class,Consumer,West,Furniture,2404.704,6,150.294
CA-2017-122490,2017-11-13,Standard Class,Consumer,West,Office Supplies,563.024,11,190.0206
CA-2017-122490,2017-11-13,Standard Class,Consumer,West,Office Supplies,344.91,3,10.3473
CA-2017-122490,2017-11-13,Standard Class,Consumer,West,Office Supplies,8.64,3,4.2336
CA-2017-122504,2017-11-07,Second Class,Home Office,West,Technology,59.97,3,13.7931
CA-2017-122504,2017-11-07,Second Class,Home Office,West,Technology,761.544,7,66.6351
CA-2017-122539,2017-12-01,Standard Class,Consumer,East,Office Supplies,15.936,4,5.1792
CA-2017-122539,2017-12-01,Standard Class,Consumer,East,Office Supplies,8.001,7,-5.6007
CA-2017-122539,2017-12-01,Standard Class,Consumer,East,Furniture,398.972,2,-28.498
CA-2017-122595,2017-12-14,Standard Class,Home Office,Central,Technology,227.976,3,28.497
CA-2017-122595,2017-12-14,Standard Class,Home Office,Central,Technology,52.68,3,19.755
CA-2017-122595,2017-12-14,Standard Class,Home Office,Central,Furniture,2.032,1,-1.3208
CA-2017-122644,2017-11-12,Standard Class,Corporate,East,Office Supplies,10.848,2,3.5256
CA-2017-122644,2017-11-12,Standard Class,Corporate,East,Technology,18.544,2,3.0134
CA-2017-122693,2017-02-19,Second Class,Corporate,South,Office Supplies,1245.86,7,361.2994
CA-2017-122700,2017-11-26,Standard Class,Consumer,East,Technology,220.752,8,-40.4712
CA-2017-122707,2017-04-16,First Class,Corporate,South,Office Supplies,477.24,4,9.54480000000001
CA-2017-122707,2017-04-16,First Class,Corporate,South,Technology,25.98,2,1.5588
CA-2017-122735,2017-04-12,Second Class,Consumer,East,Office Supplies,29.7,5,13.365
CA-2017-122735,2017-04-12,Second Class,Consumer,East,Office Supplies,39.96,4,17.982
CA-2017-122763,2017-03-20,Same Day,Consumer,Central,Office Supplies,56.704,2,19.1376
CA-2017-122763,2017-03-20,Same Day,Consumer,Central,Office Supplies,274.064,7,102.774
CA-2017-122770,2017-12-13,Standard Class,Consumer,West,Office Supplies,8.64,3,4.2336
CA-2017-122770,2017-12-13,Standard Class,Consumer,West,Office Supplies,38.88,6,18.6624
CA-2017-122770,2017-12-13,Standard Class,Consumer,West,Furniture,201.04,8,54.2808
CA-2017-122770,2017-12-13,Standard Class,Consumer,West,Office Supplies,12.96,2,6.3504
CA-2017-122798,2017-12-28,Standard Class,Consumer,West,Office Supplies,118.25,5,34.2925
CA-2017-122798,2017-12-28,Standard Class,Consumer,West,Office Supplies,4.28,1,1.926
CA-2017-122945,2017-11-16,Standard Class,Consumer,West,Furniture,17.31,3,5.193
CA-2017-122987,2017-08-16,Same Day,Consumer,South,Office Supplies,13.428,3,-11.19
CA-2017-122987,2017-08-16,Same Day,Consumer,South,Office Supplies,67.136,4,-0.8392
CA-2017-122994,2017-02-06,First Class,Consumer,South,Furniture,359.97,3,79.1934
CA-2017-123001,2017-09-02,Standard Class,Consumer,West,Office Supplies,9.4,5,2.726
CA-2017-123001,2017-09-02,Standard Class,Consumer,West,Office Supplies,74,5,37
CA-2017-123001,2017-09-02,Standard Class,Consumer,West,Technology,201.584,2,12.599
CA-2017-123022,2017-09-03,Standard Class,Home Office,West,Office Supplies,82.56,5,28.896
CA-2017-123022,2017-09-03,Standard Class,Home Office,West,Technology,284.97,3,85.491
CA-2017-123029,2017-09-30,Second Class,Home Office,West,Technology,159.98,2,47.994
CA-2017-123036,2017-09-10,Standard Class,Consumer,East,Technology,37.056,4,8.8008
CA-2017-123036,2017-09-10,Standard Class,Consumer,East,Technology,259.896,2,-56.3108
CA-2017-123043,2017-08-24,Standard Class,Corporate,East,Office Supplies,24.672,4,7.71
CA-2017-123043,2017-08-24,Standard Class,Corporate,East,Office Supplies,3.744,1,1.3104
CA-2017-123071,2017-12-03,First Class,Consumer,Central,Office Supplies,10.368,2,3.6288
CA-2017-123085,2017-03-03,Standard Class,Consumer,West,Technology,1049.44,8,440.7648
CA-2017-123085,2017-03-03,Standard Class,Consumer,West,Furniture,170.352,3,-17.0352
CA-2017-123134,2017-05-02,Standard Class,Corporate,East,Furniture,129.93,3,12.993
CA-2017-123239,2017-07-27,Second Class,Consumer,South,Furniture,91.032,3,-2.2758
CA-2017-123246,2017-10-17,Second Class,Consumer,West,Office Supplies,10.64,4,2.7664
CA-2017-123351,2017-09-21,Standard Class,Consumer,South,Office Supplies,80.48,1,24.144
CA-2017-123372,2017-11-28,Standard Class,Corporate,East,Technology,1979.89,11,494.9725
CA-2017-123372,2017-11-28,Standard Class,Corporate,East,Office Supplies,79.96,2,35.982
CA-2017-123491,2017-10-30,Standard Class,Consumer,West,Office Supplies,43.86,6,20.6142
CA-2017-123491,2017-10-30,Standard Class,Consumer,West,Technology,148.48,2,16.704
CA-2017-123491,2017-10-30,Standard Class,Consumer,West,Office Supplies,7.42,2,3.71
CA-2017-123491,2017-10-30,Standard Class,Consumer,West,Furniture,71.992,1,-0.8999
CA-2017-123491,2017-10-30,Standard Class,Consumer,West,Office Supplies,19.9,5,6.567
CA-2017-123491,2017-10-30,Standard Class,Consumer,West,Office Supplies,1702.12,14,510.636
CA-2017-123624,2017-11-13,Second Class,Consumer,West,Technology,82.95,5,29.0325
CA-2017-123638,2017-06-27,Standard Class,Home Office,East,Furniture,191.646,3,31.941
CA-2017-123659,2017-02-10,First Class,Consumer,East,Office Supplies,23.12,4,11.3288
CA-2017-123687,2017-05-26,First Class,Corporate,South,Office Supplies,208.44,3,62.532
CA-2017-123687,2017-05-26,First Class,Corporate,South,Office Supplies,25.76,2,0.7728
CA-2017-123701,2017-11-24,First Class,Consumer,West,Office Supplies,27.76,4,9.9936
CA-2017-123778,2017-09-23,Standard Class,Consumer,West,Office Supplies,25.824,6,9.0384
CA-2017-123778,2017-09-23,Standard Class,Consumer,West,Office Supplies,160.96,2,48.288
CA-2017-123967,2017-11-01,Second Class,Consumer,West,Office Supplies,25.12,5,7.85
CA-2017-123967,2017-11-01,Second Class,Consumer,West,Furniture,2665.62,9,239.9058
CA-2017-123981,2017-10-02,Standard Class,Corporate,East,Technology,65.99,1,17.1574
CA-2017-124086,2017-02-10,Standard Class,Home Office,West,Furniture,203.983,2,16.7986
CA-2017-124114,2017-03-02,Same Day,Corporate,Central,Office Supplies,0.556,1,-0.9452
CA-2017-124191,2017-06-12,Second Class,Consumer,Central,Furniture,8.856,3,-6.8634
CA-2017-124205,2017-09-15,Standard Class,Corporate,East,Furniture,47.4,5,18.96
CA-2017-124205,2017-09-15,Standard Class,Corporate,East,Furniture,512.96,4,143.6288
CA-2017-124205,2017-09-15,Standard Class,Corporate,East,Technology,395.94,6,102.9444
CA-2017-124205,2017-09-15,Standard Class,Corporate,East,Office Supplies,81.96,2,0
CA-2017-124261,2017-11-14,Standard Class,Consumer,West,Office Supplies,34.24,8,9.9296
CA-2017-124296,2017-12-24,Standard Class,Consumer,South,Technology,479.97,3,239.985
CA-2017-124296,2017-12-24,Standard Class,Consumer,South,Furniture,232.88,4,60.5488
CA-2017-124401,2017-09-07,Standard Class,Consumer,West,Office Supplies,37.68,3,2.355
CA-2017-124401,2017-09-07,Standard Class,Consumer,West,Technology,279.944,7,80.4839
CA-2017-124436,2017-03-19,Second Class,Consumer,West,Office Supplies,14.624,2,5.1184
CA-2017-124436,2017-03-19,Second Class,Consumer,West,Furniture,697.16,5,8.71449999999999
CA-2017-124436,2017-03-19,Second Class,Consumer,West,Furniture,30.93,1,12.6813
CA-2017-124436,2017-03-19,Second Class,Consumer,West,Office Supplies,27.496,7,9.2799
CA-2017-124576,2017-08-01,Second Class,Corporate,West,Office Supplies,54.896,2,18.5274
CA-2017-124597,2017-04-30,Standard Class,Home Office,South,Office Supplies,4.608,2,1.6704
CA-2017-124597,2017-04-30,Standard Class,Home Office,South,Office Supplies,15.528,3,4.8525
CA-2017-124597,2017-04-30,Standard Class,Home Office,South,Office Supplies,11.952,3,3.8844
CA-2017-124674,2017-11-17,Standard Class,Consumer,Central,Furniture,327.7328,2,-14.4588
CA-2017-124716,2017-03-27,Standard Class,Home Office,West,Office Supplies,45.68,2,21.0128
CA-2017-124716,2017-03-27,Standard Class,Home Office,West,Office Supplies,110.96,2,53.2608
CA-2017-124716,2017-03-27,Standard Class,Home Office,West,Office Supplies,11.94,3,5.97
CA-2017-124744,2017-06-21,Standard Class,Home Office,East,Office Supplies,82.4,5,40.376
CA-2017-124744,2017-06-21,Standard Class,Home Office,East,Office Supplies,6.24,2,3.0576
CA-2017-124744,2017-06-21,Standard Class,Home Office,East,Office Supplies,447.84,8,219.4416
CA-2017-124765,2017-11-25,Standard Class,Consumer,South,Furniture,723.92,5,-81.441
CA-2017-124828,2017-07-03,First Class,Corporate,South,Office Supplies,9.552,3,1.5522
CA-2017-124898,2017-09-11,Standard Class,Home Office,South,Office Supplies,184.66,7,84.9436
CA-2017-124940,2017-02-21,Standard Class,Consumer,Central,Technology,47.904,1,-2.994
CA-2017-125101,2017-03-06,Second Class,Corporate,West,Office Supplies,67.78,2,16.945
CA-2017-125115,2017-04-10,Same Day,Consumer,Central,Office Supplies,10.368,2,3.6288
CA-2017-125115,2017-04-10,Same Day,Consumer,Central,Technology,95.736,3,20.3439
CA-2017-125199,2017-10-19,Standard Class,Corporate,East,Office Supplies,123.256,7,9.2442
CA-2017-125199,2017-10-19,Standard Class,Corporate,East,Office Supplies,23.68,4,7.4
CA-2017-125199,2017-10-19,Standard Class,Corporate,East,Technology,309.576,4,-56.7556
CA-2017-125269,2017-04-24,Standard Class,Consumer,Central,Office Supplies,10.43,5,-18.2525
CA-2017-125269,2017-04-24,Standard Class,Consumer,Central,Office Supplies,72.784,1,-18.196
CA-2017-125290,2017-11-06,Second Class,Home Office,Central,Office Supplies,13.9,5,3.614
CA-2017-125290,2017-11-06,Second Class,Home Office,Central,Office Supplies,26.38,1,12.1348
CA-2017-125367,2017-07-23,Standard Class,Home Office,East,Office Supplies,13.92,3,4.35
CA-2017-125381,2017-04-25,Second Class,Consumer,West,Technology,107.97,3,22.6737
CA-2017-125388,2017-10-19,Standard Class,Corporate,East,Furniture,56.56,4,14.7056
CA-2017-125388,2017-10-19,Standard Class,Corporate,East,Office Supplies,32.7,3,8.502
CA-2017-125451,2017-10-23,First Class,Corporate,East,Furniture,240.744,4,-13.7568
CA-2017-125451,2017-10-23,First Class,Corporate,East,Furniture,35,4,14.7
CA-2017-125451,2017-10-23,First Class,Corporate,East,Furniture,210.68,2,50.5632
CA-2017-125451,2017-10-23,First Class,Corporate,East,Furniture,637.896,3,-127.5792
CA-2017-125451,2017-10-23,First Class,Corporate,East,Office Supplies,43.44,8,21.2856
